"","perc_on_1","perc_on_2","perc_on_3","perc_on_4","perc_on_5","perc_on_6","perc_on_7","perc_on_8","perc_off_1","perc_off_2","perc_off_3","perc_off_4","perc_off_5","perc_off_6","perc_off_7","perc_off_8","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","hostile_online6","hostile_offline1","hostile_offline2","hostile_offline3","hostile_offline4","witness_on_1","witness_on_2","witness_on_3","witness_off_1","witness_off_2","witness_off_3","perc_on","perc_off","hostile_online","hostile_offline","pid","highered","female","white","age","id","online_first"
"710",0,0.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0.25,0.375,0,0,"Republican",1,0,1,39,728,1
"711",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.833333333333333,0.5,1,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0.375,0.416666666666667,0.0277777777777778,0.0416666666666667,"Republican",0,1,0,38,729,1
"712",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.833333333333333,0.833333333333333,0,0.166666666666667,0,0.166666666666667,0,0.666666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.375,0.1875,0,0.125,"Republican",1,1,1,22,731,0
"713",0,0.166666666666667,0,0.166666666666667,0,0.833333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0,0,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.3125,0,0.125,"Republican",0,1,1,63,732,0
"714",0.833333333333333,0.5,0.833333333333333,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.541666666666667,0.479166666666667,0.722222222222222,0.75,"Republican",1,0,1,46,733,1
"715",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Republican",1,1,1,65,734,1
"716",0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0,0,0.354166666666667,0.375,0,0,"Republican",1,0,1,72,735,1
"717",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,1,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.833333333333333,0.354166666666667,0.5625,0.0277777777777778,0.0416666666666667,"Independent",0,1,1,38,736,0
"718",0.166666666666667,1,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333,1,0.166666666666667,1,1,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.6875,0.666666666666667,0,0,"Independent",0,1,1,37,737,1
"719",0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,1,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0.375,0.395833333333333,0.0277777777777778,0.0416666666666667,"Independent",0,1,1,77,738,0
"720",0,0,0,0.666666666666667,0.166666666666667,1,0,0.333333333333333,0,0,0,0.166666666666667,0,1,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.166666666666667,0.166666666666667,0.270833333333333,0.375,0,0,"Republican",1,1,0,41,739,1
"721",0,0,0,0,0,1,1,1,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.395833333333333,0,0,"Republican",0,0,1,55,740,0
"722",0,0,0,0,0,1,1,1,0,0,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.375,0.333333333333333,0,0,"Democrat",0,1,0,67,741,1
"723",0,0,0,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0,0,0,0.166666666666667,0,0.333333333333333,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.270833333333333,0.166666666666667,0,0,"Democrat",0,1,1,49,742,0
"724",0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,1,0.166666666666667,0,0,0,0,0.666666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.270833333333333,0.291666666666667,0.0277777777777778,0.0833333333333333,"Republican",0,0,1,65,743,1
"725",0,0,0,0,0,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0,0,0.166666666666667,0.5,0.166666666666667,0.375,0.395833333333333,0,0.25,"Republican",1,0,1,47,744,0
"726",0,0,0,0.166666666666667,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0,0,0,0.5,0,0,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.354166666666667,0.0833333333333333,0.0416666666666667,"Independent",0,1,1,71,745,0
"727",0,0,0.166666666666667,0,0,1,1,1,0,0,0,0,0,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0.395833333333333,0.333333333333333,0.0277777777777778,0.125,"Republican",0,0,1,42,746,0
"728",0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.5,0.833333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.395833333333333,0.375,0.0277777777777778,0,"Democrat",1,1,1,44,747,1
"729",0,0,0,0,0,1,1,1,0,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.375,0.333333333333333,0,0,"Independent",0,0,1,67,748,0
"730",0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.5,0.833333333333333,0.833333333333333,1,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.791666666666667,0.4375,0.0277777777777778,0.0416666666666667,"Democrat",0,0,1,40,749,1
"731",0.166666666666667,0.333333333333333,0.5,0.5,0.166666666666667,0,0.5,0.333333333333333,1,1,0.833333333333333,0.833333333333333,0.666666666666667,0,0,0,0.5,0.5,0.666666666666667,0.166666666666667,0.666666666666667,0.333333333333333,1,1,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.166666666666667,1,0.833333333333333,1,0.3125,0.541666666666667,0.472222222222222,0.916666666666667,"Democrat",1,1,1,54,750,0
"732",0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.166666666666667,0,0.833333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.125,0.208333333333333,0,0.0416666666666667,"Republican",0,0,1,53,751,0
"733",0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.833333333333333,1,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0,0,0.333333333333333,0.375,0,0,"Democrat",1,1,1,26,752,0
"734",0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1,0.5,0,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0,0.166666666666667,0,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.333333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0.666666666666667,0.520833333333333,0.638888888888889,0.875,"Democrat",1,0,1,43,753,0
"735",0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0.333333333333333,0.666666666666667,0,0,0.166666666666667,0.4375,0.354166666666667,0.0833333333333333,0.0416666666666667,"Republican",0,0,1,67,754,1
"736",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,1,0.833333333333333,0.833333333333333,0.666666666666667,0,0,0.166666666666667,0,0.333333333333333,0.833333333333333,1,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.458333333333333,0.375,0.0555555555555556,0.125,"Democrat",0,1,1,60,755,0
"737",0,0,0,0,0,0.166666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0.833333333333333,0.666666666666667,1,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.1875,0.395833333333333,0,0.0833333333333333,"Democrat",0,1,1,69,756,1
"738",0.5,0.5,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.4375,0.375,0.0833333333333333,0.5,"Democrat",0,0,0,30,757,0
"739",0.166666666666667,0,0.166666666666667,0,0,0.833333333333333,1,1,0,0.166666666666667,0,0.166666666666667,0.166666666666667,1,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.395833333333333,0.416666666666667,0,0,"Democrat",1,0,1,62,758,0
"740",0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,1,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.375,0.458333333333333,0.0555555555555556,0.0833333333333333,"Democrat",1,0,1,70,759,0
"741",0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.395833333333333,0.375,0.0277777777777778,0.0833333333333333,"Democrat",0,1,0,49,760,1
"742",0,0,0,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.354166666666667,0.416666666666667,0,0,"Republican",0,0,1,65,761,1
"743",0,0.333333333333333,0.166666666666667,0,0,0.833333333333333,0.833333333333333,1,0,0.333333333333333,0.166666666666667,0,0,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.395833333333333,0.354166666666667,0,0,"Republican",0,1,1,19,762,0
"744",0.833333333333333,0.333333333333333,0.5,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0,0,0.666666666666667,0,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.333333333333333,1,0,0,0,0,0.166666666666667,0,0.5625,0.354166666666667,0.305555555555556,0.708333333333333,"Democrat",1,1,1,23,763,1
"745",0,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.833333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.5,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,0.5,0.520833333333333,0.479166666666667,0.194444444444444,0.0833333333333333,"Republican",1,1,1,21,764,1
"746",0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,1,0.833333333333333,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.4375,0.395833333333333,0.0555555555555556,0.0416666666666667,"Democrat",1,1,0,28,765,1
"747",0,0,0,0,0,1,1,1,0,0,0,0.166666666666667,0,0.333333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.375,0.270833333333333,0,0.0833333333333333,"Republican",0,0,1,57,766,0
"748",0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0,0.666666666666667,1,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.5,0.833333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.166666666666667,0,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0.666666666666667,0.458333333333333,0.4375,0.388888888888889,0.375,"Democrat",0,0,0,32,767,0
"749",0,0.166666666666667,0,0,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0,0,0,0,0,0.833333333333333,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.1875,0.166666666666667,0,0,"Republican",0,0,1,50,768,1
"750",0,0.5,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.395833333333333,0.416666666666667,0.388888888888889,0.333333333333333,"Democrat",1,1,1,21,769,0
"751",0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.416666666666667,0.479166666666667,0.0277777777777778,0.291666666666667,"Democrat",0,0,1,22,770,0
"752",0,0.666666666666667,0.166666666666667,0,0,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.3125,0.5,0.0277777777777778,0.0416666666666667,"Democrat",0,0,1,33,771,0
"753",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,1,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.4375,0.416666666666667,0,0.208333333333333,"Democrat",1,1,0,78,772,1
"754",0,0.166666666666667,0,0,0,0.833333333333333,0.833333333333333,1,0,0,0.166666666666667,0,0,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0,0.354166666666667,0.354166666666667,0,0.0833333333333333,"Republican",0,0,1,64,773,1
"755",0.333333333333333,0.5,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0.458333333333333,0.458333333333333,0.388888888888889,0.291666666666667,"Republican",0,1,1,24,774,1
"756",0,0,0,0.166666666666667,0,0.166666666666667,0,0.833333333333333,0.166666666666667,0,0,0.333333333333333,0,0.166666666666667,0,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.145833333333333,0.1875,0,0.0416666666666667,"Independent",0,0,1,71,775,0
"757",0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.833333333333333,0.666666666666667,0,0,0.5,0,0,0,0.5,0,0,0,0.333333333333333,0.5,0.5,0.333333333333333,0.5,0.666666666666667,0.645833333333333,0.5625,0.0833333333333333,0.125,"Democrat",0,1,1,20,776,0
"758",0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,1,0,0,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.395833333333333,0.4375,0.111111111111111,0.0833333333333333,"Democrat",0,0,1,71,777,1
"759",0,0.5,0,0.833333333333333,0,0.333333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.166666666666667,0.5,0.166666666666667,0,0.666666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.354166666666667,0.5625,0.333333333333333,0.333333333333333,"Democrat",0,0,1,23,778,1
"760",0,0,0,0.166666666666667,0,1,1,1,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.166666666666667,0,0,0,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.395833333333333,0.458333333333333,0.0277777777777778,0.25,"Republican",0,1,1,60,780,0
"761",0.5,0.5,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.479166666666667,0.479166666666667,0.0277777777777778,0,"Democrat",0,1,1,21,781,0
"762",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,"Republican",0,1,1,71,782,1
"763",0,0,0,0,0,1,1,1,0,0,0.333333333333333,0,0,0.833333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.375,0.395833333333333,0,0,"Independent",0,1,1,19,783,0
"764",0,0,0,0,0,1,1,0.333333333333333,0,0,0,0,0,0.333333333333333,1,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.291666666666667,0.1875,0.0277777777777778,0,"Republican",0,0,1,43,784,0
"765",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.291666666666667,0.375,0,0,"Republican",1,0,1,41,785,1
"766",0.166666666666667,0.166666666666667,0.833333333333333,0.5,0,0.833333333333333,0.333333333333333,1,0,0.666666666666667,0.166666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.166666666666667,0.166666666666667,0,0.666666666666667,0.666666666666667,0.166666666666667,0,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.479166666666667,0.354166666666667,0.166666666666667,0.375,"Republican",0,0,0,57,786,1
"767",0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.520833333333333,0.479166666666667,0.0277777777777778,0.0833333333333333,"Republican",0,1,1,67,787,1
"768",0,0,0,0,0,1,1,1,0.166666666666667,0,0.333333333333333,0,0,1,0.833333333333333,1,0,0,0,0,0,0,0.5,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0.375,0.416666666666667,0,0.25,"Democrat",0,1,1,18,788,0
"769",0,0.5,0.333333333333333,0,0.166666666666667,0.833333333333333,0.5,0.833333333333333,0.166666666666667,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.5,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.5,0,0.333333333333333,0.333333333333333,0.395833333333333,0.5,0.138888888888889,0,"Republican",0,0,1,18,789,1
"770",0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.5,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0.833333333333333,1,0,0,1,0,0,0,0.166666666666667,0,0,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0,0,0.1875,0.354166666666667,0.166666666666667,0.0416666666666667,"Republican",1,0,0,66,790,1
"771",0,0,0,0.166666666666667,0,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.354166666666667,0,0.0833333333333333,"Democrat",1,0,1,63,791,0
"772",0,0,0,0,0,1,1,1,0,0.5,0,0.333333333333333,0.5,0.666666666666667,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.4375,0,0,"Independent",1,0,1,58,792,1
"773",0.166666666666667,0.166666666666667,0,0,0,0.833333333333333,1,1,0,0.166666666666667,0,0,0,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.395833333333333,0.354166666666667,0,0,"Democrat",1,1,0,49,793,1
"774",0.166666666666667,0,0.333333333333333,0,0.333333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.354166666666667,0.375,0.0277777777777778,0,"Democrat",0,0,1,74,794,1
"775",0,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0.5,0.833333333333333,0,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0,0.166666666666667,0,0.666666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0.333333333333333,0.194444444444444,0.0833333333333333,"Democrat",0,1,1,72,795,0
"776",0.166666666666667,0,0,0.166666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.833333333333333,0.5,0,0.333333333333333,0.333333333333333,0.333333333333333,0.395833333333333,0.0277777777777778,0.125,"Republican",1,1,1,67,796,1
